symbol,as_of,prior_bars,available,unavailable_reason,eligible,side,tier,signal,score,direction,analog_direction,probability_up,edge_points,evidence,agreement,grade,brier_skill,expected_move,adverse_move,reward_risk,typical,band_low,band_high,plan_action,stop_pct,target_pct,entry_date,entry_price,exit_date,exit_price,fwd_return,fwd_close_to_close,min_low_pct,max_high_pct,spy_fwd_return,runtime_s
FBNC,2025-01-13,9500,1,,1,long,speculative,WEAK BUY,51.3,bullish,bullish,72,17.3,91,100,weak,-9.3,4.52,6.29,0.72,4.52,-6.29,14.2,consider_buying,-6.4,9.5,2025-01-14,40.50523,2025-02-12,41.847618,3.3141,4.2656,-2.3535,11.1671,3.2514,6.01
FBNC,2026-06-23,9861,1,,0,,,,,neutral,neutral,52,1.5,66,71,mixed,-1.8,,,,0.88,-5.75,10.61,wait,,,2026-06-24,62.14626,2026-07-23,63.27,1.8082,2.3827,-2.7616,7.07,0.4094,5.65
BVFL,2016-07-28,2881,1,,0,short,speculative,WEAK SHORT,37.5,bearish,bearish,34,-7.8,85,100,positive,6.4,2.57,80.51,0.03,-2.57,-84.54,80.51,avoid_or_exit,,,2016-07-29,4.381652,2016-08-26,4.033185,-7.9529,-7.9529,-9.2783,0.0,0.3834,3.37
BVFL,2016-10-13,2935,1,,0,short,speculative,WEAK SHORT,45.7,bearish,bearish,26,-15.6,90,100,mixed,2.4,3.83,77.82,0.05,-3.83,-82.37,77.82,avoid_or_exit,,,2016-10-14,4.129982,2016-11-11,4.162248,0.7812,0.7812,-1.4063,1.5625,1.06,3.46
BVFL,2017-04-12,3059,1,,0,long,speculative,WEAK BUY,52.7,bullish,bullish,62,19.4,95,100,mixed,0.6,1.16,4.86,0.24,1.16,-4.86,10.37,consider_buying,-3.8,5.0,2017-04-13,4.097717,2017-05-12,4.807557,17.3228,13.7404,-0.7874,24.252,2.2856,3.52
BVFL,2017-08-16,3146,1,,0,long,speculative,WEAK BUY,44.8,bullish,bullish,55,10.4,86,100,mixed,2.7,0.77,4.55,0.17,0.77,-4.55,8.56,wait,,,2017-08-17,4.872088,2017-09-15,4.678495,-3.9735,-3.9735,-7.2848,0.0,1.7002,3.75
BVFL,2017-10-06,3182,1,,0,,,,,neutral,neutral,35,-8.3,80,79,mixed,2.1,,,,-0.29,-7.92,5.41,wait,,,2017-10-09,4.936619,2017-11-06,4.904354,-0.6536,-0.6536,-8.4967,1.3072,1.6573,3.25
BVFL,2017-11-10,3207,1,,0,short,speculative,WEAK SHORT,44.6,bearish,bearish,35,-8.5,83,100,mixed,1.8,1.69,3.67,0.46,-1.69,-7.51,3.67,avoid_or_exit,,,2017-11-13,4.904354,2017-12-12,5.898131,20.2632,20.2632,-3.6842,84.2105,3.6804,3.08
BVFL,2018-02-23,3277,1,,0,,,,,neutral,neutral,46,1.9,61,100,mixed,-0.3,,,,0.0,-7.02,7.32,wait,,,2018-02-26,5.807788,2018-03-26,5.665819,-2.4445,-2.4445,-15.3333,0.0,-3.5365,3.35
BVFL,2018-09-27,3427,1,,0,,,,,neutral,neutral,38,-6.2,76,79,mixed,-0.4,,,,0.0,-10.37,6.73,wait,,,2018-09-28,9.40449,2018-10-26,9.242343,-1.7241,-1.7241,-3.4483,0.0,-8.5037,3.19
BVFL,2019-02-04,3514,1,,0,,,,,neutral,neutral,33,-11.7,87,79,mixed,0.6,,,,-0.46,-7.82,5.63,wait,,,2019-02-05,9.798158,2019-03-06,9.634855,-1.6667,-1.6667,-6.5333,0.0,1.7949,3.28
BVFL,2019-05-21,3588,1,,0,,,,,neutral,neutral,41,-3.7,69,79,mixed,3.1,,,,0.0,-6.67,9.48,wait,,,2019-05-22,9.30825,2019-06-20,9.144947,-1.7544,-6.6667,-3.5088,4.9123,3.6469,3.4
BVFL,2019-08-08,3643,1,,0,,,,,neutral,neutral,46,1.5,63,100,mixed,0.6,,,,0.0,-8.45,7.32,wait,,,2019-08-09,9.471553,2019-09-09,9.961461,5.1724,0.0,-1.3793,6.8965,1.9209,3.47
BVFL,2019-08-29,3658,1,,0,,,,,neutral,neutral,48,3.7,69,100,mixed,1.9,,,,0.0,-7.02,5.27,wait,,,2019-08-30,9.471553,2019-09-30,10.777974,13.7931,10.0,0.0,13.7931,1.3325,3.51
BVFL,2019-09-17,3670,1,,0,,,,,neutral,neutral,48,3.0,67,100,mixed,1.8,,,,0.0,-9.0,6.02,wait,,,2019-09-18,10.288066,2019-10-16,10.255405,-0.3175,-0.3175,-9.2063,4.7619,-0.237,3.49
BVFL,2019-09-23,3674,1,,0,short,speculative,WEAK SHORT,35.3,bearish,bearish,38,-6.4,77,100,mixed,3.0,0.53,6.02,0.09,-0.53,-9.22,6.02,avoid_or_exit,,,2019-09-24,10.451368,2019-10-22,10.529754,0.75,2.3492,-10.625,3.125,-0.1337,3.61
BVFL,2020-08-04,3892,1,,1,long,speculative,WEAK BUY,46.1,bullish,bullish,61,16.1,95,100,mixed,1.0,3.51,18.0,0.19,3.51,-18.0,20.78,consider_buying,-4.9,8.1,2020-08-05,9.144947,2020-09-02,9.30825,1.7857,1.7857,0.0,14.0714,7.9133,3.63
BVFL,2020-11-09,3960,1,,0,,,,,neutral,neutral,38,-7.0,82,79,mixed,4.8,,,,0.0,-21.99,20.83,wait,,,2020-11-10,11.594487,2020-12-09,10.745313,-7.324,-7.324,-15.0423,0.0,3.7794,3.79
BVFL,2021-06-18,4112,1,,0,short,speculative,WEAK SHORT,27.2,bearish,bearish,41,-4.4,75,100,positive,5.8,0.65,17.35,0.04,-0.65,-18.47,17.35,avoid_or_exit,,,2021-06-21,11.744725,2021-07-20,12.084395,2.8921,2.8921,-9.6218,5.673,3.4213,3.77
BVFL,2021-09-02,4165,1,,0,,,,,neutral,neutral,43,-2.7,66,79,mixed,5.0,,,,-0.11,-19.44,23.07,wait,,,2021-09-03,13.064211,2021-10-04,13.064211,0.0,0.0,-6.2,1.25,-4.8601,3.99
BVFL,2022-01-19,4260,1,,1,long,speculative,WEAK BUY,40.8,bullish,bullish,55,9.4,90,100,positive,7.8,2.09,18.85,0.11,2.09,-18.85,19.79,wait,,,2022-01-20,13.129532,2022-02-17,13.554118,3.2338,2.4691,0.0,3.2338,-3.6783,4.09
BVFL,2022-02-16,4280,1,,0,,,,,neutral,neutral,44,-1.2,65,79,positive,6.9,,,,0.0,-20.47,17.47,wait,,,2022-02-17,13.554118,2022-03-18,13.390816,-1.2048,-1.2048,-1.2048,1.2048,0.6049,4.05
BVFL,2022-03-03,4290,1,,0,,,,,neutral,neutral,47,2.0,71,100,positive,7.4,,,,0.0,-17.87,19.59,wait,,,2022-03-04,13.390816,2022-04-01,13.260174,-0.9756,-0.9756,-1.4634,2.439,5.2292,4.15
BVFL,2022-08-02,4394,1,,1,short,speculative,WEAK SHORT,39.0,bearish,bearish,39,-7.5,87,100,positive,8.0,2.57,17.07,0.15,-2.57,-19.58,17.07,avoid_or_exit,,,2022-08-03,14.351035,2022-08-31,14.11588,-1.6386,-1.6386,-3.0496,1.2745,-3.6851,4.17
BVFL,2022-09-20,4428,1,,0,long,speculative,WEAK BUY,39.4,bullish,bullish,56,8.8,91,100,positive,9.6,1.49,18.13,0.08,1.49,-18.13,18.59,wait,,,2022-09-21,14.174668,2022-10-19,14.27265,0.6912,0.6912,0.0,1.3825,-4.5609,4.48
BVFL,2023-03-31,4561,1,,1,long,speculative,WEAK BUY,64.1,bullish,bullish,63,14.7,95,100,positive,10.2,5.88,11.47,0.51,5.88,-11.47,17.81,consider_buying,-3.1,11.1,2023-04-03,15.245934,2023-05-02,13.129532,-13.8817,-14.4681,-13.8817,1.114,0.4867,4.95
BVFL,2024-07-17,4885,1,,0,,,,,neutral,neutral,42,-6.2,79,79,mixed,3.9,,,,0.0,-6.03,7.81,wait,,,2024-07-18,13.24,2024-08-15,13.83,4.4562,4.4562,-1.7372,8.7613,-0.974,4.63
BVFL,2024-07-23,4889,1,,1,short,moderate,SHORT,63.1,bearish,bearish,26,-22.5,95,100,mixed,-0.2,3.28,0.27,1.59,-3.28,-7.96,0.27,avoid_or_exit,,,2024-07-24,13.5,2024-08-21,14.14,4.7407,2.4638,-3.6296,6.6667,2.1426,5.4
BVFL,2024-10-28,4957,1,,0,,,,,neutral,neutral,45,-4.1,73,79,mixed,0.6,,,,0.0,-2.17,7.01,wait,,,2024-10-29,15.55,2024-11-26,16.98,9.1961,9.3368,-1.4148,10.4823,3.5871,5.56
BVFL,2024-12-24,4997,1,,0,,,,,neutral,neutral,53,3.0,67,100,mixed,0.1,,,,0.05,-6.19,3.45,wait,,,2024-12-26,17.200001,2025-01-28,15.89,-7.6163,-8.5204,-8.7209,1.7442,0.8374,5.43
BVFL,2025-01-13,5008,1,,0,long,speculative,WEAK BUY,36.0,bullish,bullish,54,4.2,73,100,mixed,-0.7,1.23,3.12,0.39,1.23,-3.12,4.66,wait,,,2025-01-14,16.700001,2025-02-12,14.62,-12.4551,-12.6121,-13.1737,3.2934,3.2514,5.44
BVFL,2026-06-23,5369,1,,0,,,,,neutral,neutral,35,-15.4,93,79,mixed,-4.4,,,,-0.48,-6.23,4.78,wait,,,2026-06-24,21.209999,2026-07-23,20.68,-2.4988,-2.037,-7.7793,4.5262,0.4094,5.27
SPGI,2016-07-28,10959,1,,1,short,speculative,WEAK SHORT,49.0,bearish,bearish,40,-20.1,95,100,mixed,3.0,1.84,10.39,0.18,-1.84,-12.47,10.39,avoid_or_exit,,,2016-07-29,104.719657,2016-08-26,105.204552,0.463,0.4382,-1.9527,1.2729,0.3834,6.22
SPGI,2016-10-13,11013,1,,0,,,,,neutral,neutral,61,0.9,64,100,mixed,-0.5,,,,0.79,-8.5,11.81,wait,,,2016-10-14,107.307427,2016-11-11,108.570892,1.1774,2.2744,-3.7581,2.9678,1.06,5.75
SPGI,2017-04-12,11137,1,,0,long,speculative,WEAK BUY,40.9,bullish,bullish,66,8.6,86,100,mixed,3.2,1.27,6.96,0.18,1.27,-6.96,9.53,wait,,,2017-04-13,111.910958,2017-05-12,119.024567,6.3565,6.0265,-0.2101,7.4068,2.2856,5.43
SPGI,2017-08-16,11224,1,,0,,,,,neutral,neutral,59,-1.9,67,79,mixed,-0.1,,,,0.47,-5.69,7.02,wait,,,2017-08-17,132.329603,2017-09-15,134.852081,1.9062,1.411,-1.6432,2.5679,1.7002,5.62
SPGI,2017-10-06,11260,1,,0,short,speculative,WEAK SHORT,51.5,bearish,bearish,40,-17.6,95,100,mixed,0.1,1.27,6.5,0.2,-1.27,-7.65,6.5,avoid_or_exit,,,2017-10-09,139.151607,2017-11-06,138.915161,-0.1699,0.1199,-3.5618,4.5686,1.6573,5.66
SPGI,2017-11-10,11285,1,,0,long,speculative,WEAK BUY,26.5,bullish,bullish,62,4.1,73,100,mixed,0.2,0.55,9.82,0.06,0.55,-9.82,8.93,wait,,,2017-11-13,137.216373,2017-12-12,151.491562,10.4034,10.2346,-0.1276,11.363,3.6804,5.56
SPGI,2018-02-23,11355,1,,0,,,,,neutral,neutral,53,-9.3,88,100,mixed,-1.7,,,,0.34,-7.24,10.75,wait,,,2018-02-26,169.403022,2018-03-26,168.364365,-0.6131,-0.2035,-3.5748,2.7538,-3.5365,5.42
SPGI,2018-09-27,11505,1,,0,,,,,neutral,neutral,53,-9.8,84,100,weak,-6.4,,,,-0.11,-12.03,11.87,wait,,,2018-09-28,179.48266,2018-10-26,151.627075,-15.5199,-15.9878,-18.1321,0.483,-8.5037,5.52
SPGI,2019-02-04,11592,1,,0,,,,,neutral,neutral,58,-2.7,69,100,mixed,-3.0,,,,1.34,-8.31,8.63,wait,,,2019-02-05,172.627163,2019-03-06,175.535645,1.6848,1.7842,-3.7462,5.2664,1.7949,4.77
SPGI,2019-05-21,11666,1,,0,,,,,neutral,neutral,63,3.1,70,100,mixed,-2.3,,,,1.81,-11.36,16.18,wait,,,2019-05-22,192.838363,2019-06-20,206.295074,6.9782,6.8994,-2.6382,8.9672,3.6469,4.57
SPGI,2019-08-08,11721,1,,0,short,speculative,WEAK SHORT,42.9,bearish,bearish,43,-16.9,95,100,mixed,-2.5,0.79,12.58,0.06,-0.79,-13.59,12.58,avoid_or_exit,,,2019-08-09,229.093831,2019-09-09,233.107285,1.7519,1.3808,-3.4847,5.1897,1.9209,5.04
SPGI,2019-08-29,11736,1,,0,,,,,neutral,neutral,59,-1.5,65,79,mixed,-4.2,,,,0.39,-23.55,23.15,wait,,,2019-08-30,234.886317,2019-09-30,219.000702,-6.7631,-6.0479,-7.5014,2.5956,1.3325,4.95
SPGI,2019-09-17,11748,1,,0,,,,,neutral,neutral,61,0.4,63,100,mixed,-3.1,,,,1.46,-15.91,17.9,wait,,,2019-09-18,229.844359,2019-10-16,225.544418,-1.8708,-1.4915,-9.1867,0.5251,-0.237,4.82
SPGI,2019-09-23,11752,1,,1,long,speculative,WEAK BUY,27.1,bullish,bullish,65,4.1,73,100,mixed,-3.1,2.59,13.4,0.19,2.59,-13.4,13.67,wait,,,2019-09-24,226.62614,2019-10-22,220.073441,-2.8914,-2.4875,-7.8971,1.9526,-0.1337,4.82
SPGI,2020-08-04,11970,1,,0,,,,,neutral,neutral,59,-1.5,61,100,weak,-6.8,,,,1.08,-14.8,18.71,wait,,,2020-08-05,312.2764,2020-09-02,341.158691,9.249,9.6439,-1.8846,9.6705,7.9133,4.97
SPGI,2020-11-09,12038,1,,0,,,,,neutral,neutral,65,1.9,61,100,weak,-7.0,,,,2.85,-21.15,23.23,wait,,,2020-11-10,311.154859,2020-12-09,295.649567,-4.9831,-5.3342,-5.9644,2.5304,3.7794,4.8
SPGI,2021-06-18,12190,1,,1,long,speculative,WEAK BUY,42.1,bullish,bullish,69,7.8,84,100,mixed,-4.3,3.42,8.18,0.42,3.42,-8.18,12.1,consider_buying,-3.7,5.1,2021-06-21,356.410139,2021-07-20,377.776764,5.995,6.5701,-0.779,6.9063,3.4213,4.82
SPGI,2021-09-02,12243,1,,0,,,,,neutral,neutral,56,-7.2,82,100,mixed,-4.8,,,,0.76,-9.7,10.75,wait,,,2021-09-03,408.526739,2021-10-04,377.960938,-7.482,-7.4655,-7.6844,1.5907,-4.8601,5.12
SPGI,2022-01-19,12338,1,,0,,,,,neutral,neutral,55,-8.8,82,71,weak,-6.4,,,,4.4,-12.24,17.77,wait,,,2022-01-20,387.191315,2022-02-17,347.985291,-10.1258,-9.6285,-11.5487,1.4461,-3.6783,4.76
SPGI,2022-02-16,12358,1,,1,long,speculative,WEAK BUY,50.7,bullish,bullish,75,12.7,91,100,weak,-5.2,7.46,9.79,0.76,7.46,-9.79,20.23,consider_buying,-6.5,11.1,2022-02-17,352.847177,2022-03-18,373.936584,5.9769,6.0509,-6.0183,6.5095,0.6049,4.96
SPGI,2022-03-03,12368,1,,0,,,,,neutral,neutral,65,1.7,61,100,weak,-5.3,,,,2.62,-10.57,18.78,wait,,,2022-03-04,364.760104,2022-04-01,372.057526,2.0006,1.8427,-6.677,5.9193,5.2292,4.96
SPGI,2022-08-02,12472,1,,0,,,,,neutral,neutral,63,-0.2,57,100,weak,-8.5,,,,4.12,-14.07,10.13,wait,,,2022-08-03,337.417158,2022-08-31,322.767029,-4.3418,-4.5436,-4.388,7.2629,-3.6851,5.04
SPGI,2022-09-20,12506,1,,0,,,,,neutral,neutral,64,-0.4,62,100,mixed,-3.6,,,,5.79,-8.5,17.36,wait,,,2022-09-21,313.235552,2022-10-19,272.076263,-13.14,-12.5181,-18.2749,0.907,-4.5609,5.68
SPGI,2023-03-31,12639,1,,1,long,speculative,WEAK BUY,60.7,bullish,bullish,80,19.3,91,100,weak,-5.3,6.28,1.48,1.53,6.28,-1.48,14.95,consider_buying,-3.8,10.0,2023-04-03,315.46199,2023-05-02,327.914764,3.9475,3.263,-3.8073,6.7241,0.4867,4.88
SPGI,2024-07-17,12963,1,,0,,,,,neutral,neutral,62,-1.8,66,100,mixed,-2.1,,,,2.09,-6.06,8.08,wait,,,2024-07-18,454.44527,2024-08-15,459.139709,1.033,0.6247,-4.1403,3.0867,-0.974,5.87
SPGI,2024-07-23,12967,1,,0,,,,,neutral,neutral,59,-3.9,72,79,mixed,-2.9,,,,0.19,-6.53,5.85,wait,,,2024-07-24,460.974657,2024-08-21,464.774994,0.8244,0.6901,-5.4981,1.6266,2.1426,5.58
SPGI,2024-10-28,13035,1,,0,short,speculative,WEAK SHORT,37.7,bearish,bearish,49,-12.2,95,100,mixed,1.9,0.77,14.41,0.05,-0.77,-11.94,14.41,avoid_or_exit,,,2024-10-29,455.083791,2024-11-26,487.915649,7.2145,7.3135,-2.1325,7.6335,3.5871,5.59
SPGI,2024-12-24,13075,1,,0,,,,,neutral,neutral,54,-7.0,82,71,mixed,1.4,,,,1.72,-12.11,11.2,wait,,,2024-12-26,469.322945,2025-01-28,486.50412,3.6608,3.1105,-4.6746,4.6348,0.8374,5.64
SPGI,2025-01-13,13086,1,,0,,,,,neutral,neutral,60,-0.2,62,100,mixed,-2.7,,,,3.74,-11.42,14.27,wait,,,2025-01-14,453.198041,2025-02-12,496.842743,9.6304,10.137,-0.493,11.7941,3.2514,5.38
SPGI,2026-06-23,13447,1,,0,,,,,neutral,neutral,56,-4.9,76,100,mixed,-0.9,,,,4.59,-13.49,13.25,wait,,,2026-06-24,380.681183,2026-07-23,420.0,10.3285,10.9406,-2.3237,21.3666,0.4094,5.59
SJM,2016-07-28,5475,1,,0,short,speculative,WEAK SHORT,42.1,bearish,bearish,48,-8.6,86,100,mixed,-4.9,1.26,5.47,0.23,-1.26,-4.75,5.47,avoid_or_exit,,,2016-07-29,111.405221,2016-08-26,102.153008,-8.305,-8.3291,-8.6415,3.2827,0.3834,5.68
SJM,2016-10-13,5529,1,,0,,,,,neutral,neutral,57,0.7,63,100,mixed,-2.2,,,,1.2,-3.14,6.91,wait,,,2016-10-14,98.470573,2016-11-11,93.927406,-4.6137,-4.5781,-5.6948,0.4911,1.06,5.52
SJM,2017-04-12,5653,1,,0,long,speculative,WEAK BUY,29.1,bullish,bullish,62,4.5,69,100,weak,-5.8,1.29,2.91,0.44,1.29,-2.91,5.28,wait,,,2017-04-13,95.162898,2017-05-12,93.275139,-1.9837,-2.106,-3.085,0.9841,2.2856,5.51
SJM,2017-08-16,5740,1,,0,short,speculative,WEAK SHORT,41.0,bearish,bearish,47,-7.5,83,100,mixed,-3.8,0.64,2.88,0.22,-0.64,-6.33,2.88,avoid_or_exit,,,2017-08-17,92.484229,2017-09-15,82.942337,-10.3173,-10.5212,-15.7852,0.7567,1.7002,5.51
SJM,2017-10-06,5776,1,,0,,,,,neutral,neutral,62,3.6,66,100,weak,-5.4,,,,2.18,-3.23,7.23,wait,,,2017-10-09,78.547612,2017-11-06,75.244087,-4.2058,-4.0771,-4.3303,2.0406,1.6573,5.46
SJM,2017-11-10,5801,1,,0,,,,,neutral,neutral,57,-0.5,58,100,weak,-5.5,,,,1.51,-10.76,11.89,wait,,,2017-11-13,79.804447,2017-12-12,89.434036,12.0665,13.2827,-0.9216,13.9477,3.6804,5.42
SJM,2018-02-23,5871,1,,1,long,speculative,WEAK BUY,28.2,bullish,bullish,65,7.5,78,100,weak,-5.6,1.51,8.67,0.17,1.51,-8.67,13.28,wait,,,2018-02-26,94.889237,2018-03-26,92.882019,-2.1153,-2.2883,-4.9626,7.279,-3.5365,5.68
SJM,2018-09-27,6021,1,,0,,,,,neutral,neutral,52,-0.5,63,100,mixed,-4.7,,,,0.37,-10.25,12.94,wait,,,2018-09-28,79.127577,2018-10-26,81.582146,3.102,2.9208,-1.2526,6.2335,-8.5037,5.0
SJM,2019-02-04,6108,1,,0,,,,,neutral,neutral,53,-4.7,75,100,mixed,-4.9,,,,0.3,-6.58,8.21,wait,,,2019-02-05,81.813079,2019-03-06,81.340599,-0.5775,-0.6438,-4.2983,5.0854,1.7949,4.74
SJM,2019-05-21,6182,1,,0,,,,,neutral,neutral,51,-7.6,78,100,weak,-6.2,,,,-0.2,-14.26,12.13,wait,,,2019-05-22,100.352779,2019-06-20,95.894585,-4.4425,-4.4123,-7.1649,0.9311,3.6469,4.69
SJM,2019-08-08,6237,1,,0,long,speculative,WEAK BUY,44.3,bullish,bullish,70,12.3,95,100,mixed,-3.6,1.21,8.42,0.14,1.21,-8.42,14.54,wait,,,2019-08-09,90.137716,2019-09-09,83.891853,-6.9292,-6.6915,-9.913,3.0312,1.9209,4.75
SJM,2019-08-29,6252,1,,1,long,speculative,WEAK BUY,44.2,bullish,bullish,69,10.3,91,100,mixed,-3.4,2.56,8.43,0.3,2.56,-8.43,14.18,consider_buying,-3.8,6.9,2019-08-30,82.982059,2019-09-30,87.802322,5.8088,6.9921,-0.6251,6.2608,1.3325,4.71
SJM,2019-09-17,6264,1,,0,short,speculative,WEAK SHORT,40.2,bearish,bearish,37,-19.8,95,100,mixed,-3.8,0.93,15.49,0.06,-0.93,-16.71,15.49,avoid_or_exit,,,2019-09-18,87.116014,2019-10-16,85.831116,-1.4749,-1.0762,-3.5727,1.2184,-0.237,4.82
SJM,2019-09-23,6268,1,,1,short,speculative,WEAK SHORT,34.4,bearish,bearish,43,-15.0,91,100,weak,-5.2,1.61,15.06,0.11,-1.61,-16.34,15.06,avoid_or_exit,,,2019-09-24,85.599689,2019-10-22,85.200661,-0.4662,-0.2523,-1.8646,3.0114,-0.1337,4.6
SJM,2020-08-04,6486,1,,1,long,speculative,WEAK BUY,35.2,bullish,bullish,64,6.4,80,100,mixed,-4.5,1.66,8.04,0.21,1.66,-8.04,11.82,wait,,,2020-08-05,92.467961,2020-09-02,99.557396,7.6669,7.5433,-2.9789,9.9744,7.9133,4.94
SJM,2020-11-09,6554,1,,0,,,,,neutral,neutral,55,-1.5,60,100,weak,-5.1,,,,2.03,-9.67,12.19,wait,,,2020-11-10,93.48593,2020-12-09,97.995155,4.8234,5.027,-1.0398,6.7057,3.7794,4.75
SJM,2021-06-18,6706,1,,1,long,speculative,WEAK BUY,27.0,bullish,bullish,61,4.4,69,100,weak,-5.9,2.82,7.61,0.37,2.82,-7.61,10.64,consider_buying,-3.2,5.3,2021-06-21,110.054744,2021-07-20,111.595909,1.4004,1.6961,-2.6247,4.3388,3.4213,4.42
SJM,2021-09-02,6759,1,,0,short,speculative,WEAK SHORT,28.4,bearish,bearish,49,-8.9,82,71,weak,-7.0,0.74,7.45,0.1,-0.74,-5.78,7.45,avoid_or_exit,,,2021-09-03,103.457486,2021-10-04,102.651314,-0.7792,-0.8362,-2.7641,1.542,-4.8601,4.81
SJM,2022-01-19,6854,1,,0,,,,,neutral,neutral,47,-9.8,90,79,mixed,-3.4,,,,-0.45,-9.72,10.86,wait,,,2022-01-20,122.774302,2022-02-17,119.157181,-2.9462,-2.8311,-6.5103,1.0169,-3.6783,5.11
SJM,2022-02-16,6874,1,,1,long,speculative,WEAK BUY,52.6,bullish,bullish,69,11.1,94,100,mixed,-2.0,1.98,1.62,0.89,1.98,-1.62,7.28,consider_buying,-3.1,6.2,2022-02-17,116.908932,2022-03-18,110.319244,-5.6366,-5.6366,-7.9797,3.1462,0.6049,5.08
SJM,2022-03-03,6884,1,,0,,,,,neutral,neutral,50,-6.0,79,100,mixed,-0.8,,,,-0.18,-3.88,5.04,wait,,,2022-03-04,113.368606,2022-04-01,118.450844,4.4829,3.0655,-3.4952,4.5437,5.2292,5.04
SJM,2022-08-02,6988,1,,0,long,speculative,WEAK BUY,31.5,bullish,bullish,58,4.2,73,100,mixed,0.8,0.62,5.86,0.11,0.62,-5.86,6.94,consider_buying,-5.0,6.6,2022-08-03,115.894407,2022-08-31,122.350143,5.5704,5.3024,-2.2003,9.2731,-3.6851,5.5
SJM,2022-09-20,7022,1,,0,,,,,neutral,neutral,51,-5.0,76,100,mixed,1.4,,,,-0.12,-8.57,6.72,wait,,,2022-09-21,122.288959,2022-10-19,125.0158,2.2298,2.7586,-3.2018,2.8731,-4.5609,5.1
SJM,2023-03-31,7155,1,,0,,,,,neutral,neutral,57,0.5,63,100,mixed,-0.4,,,,1.79,-12.69,14.15,wait,,,2023-04-03,139.916866,2023-05-02,140.625702,0.5066,0.8515,-4.8002,0.8106,0.4867,5.51
SJM,2024-07-17,7479,1,,0,,,,,neutral,neutral,57,-3.5,71,100,mixed,-2.4,,,,0.68,-10.77,9.29,wait,,,2024-07-18,110.94667,2024-08-15,110.328033,-0.5576,-1.4353,-4.8103,3.4537,-0.974,5.67
SJM,2024-07-23,7483,1,,0,short,speculative,WEAK SHORT,40.6,bearish,bearish,46,-9.9,90,100,mixed,-4.7,1.38,8.95,0.15,-1.38,-9.53,8.95,avoid_or_exit,,,2024-07-24,106.46854,2024-08-21,112.71331,5.8654,6.0585,-0.8065,7.8344,2.1426,5.71
SJM,2024-10-28,7551,1,,0,,,,,neutral,neutral,59,2.1,67,100,mixed,-4.1,,,,1.35,-6.69,13.07,wait,,,2024-10-29,106.899205,2024-11-26,112.995262,5.7026,5.0343,-6.5321,10.3941,3.5871,5.64
SJM,2024-12-24,7591,1,,0,,,,,neutral,neutral,57,0.8,64,79,mixed,-4.2,,,,0.1,-4.39,8.38,wait,,,2024-12-26,104.442287,2025-01-28,99.107269,-5.1081,-5.559,-10.0811,1.2162,0.8374,5.41
SJM,2025-01-13,7602,1,,1,long,moderate,BUY,65.4,bullish,bullish,74,17.1,95,100,mixed,-3.4,4.44,0.96,2.33,4.44,-0.96,6.67,consider_buying,-6.2,7.7,2025-01-14,96.01163,2025-02-12,97.74292,1.8032,1.6737,-2.1854,6.8209,3.2514,5.55
SJM,2026-06-23,7963,1,,0,,,,,neutral,neutral,57,3.1,70,100,mixed,-3.0,,,,1.46,-12.14,6.87,wait,,,2026-06-24,111.239998,2026-07-23,115.709999,4.0183,4.7434,-3.407,6.2028,0.4094,5.28
IMOS,2016-07-28,3291,1,,0,,,,,neutral,neutral,53,1.5,65,71,mixed,-2.2,,,,2.68,-90.2,98.56,wait,,,2016-07-29,9.617747,2016-08-26,10.852902,12.8425,12.9714,-3.0822,14.0411,0.3834,3.95
IMOS,2016-10-13,3345,1,,0,,,,,neutral,neutral,51,-1.1,59,100,mixed,-0.3,,,,0.0,-87.45,86.11,wait,,,2016-10-14,10.704684,2016-11-11,11.59,8.2704,8.0487,-4.1026,32.1383,1.06,3.96
IMOS,2017-04-12,3469,1,,1,short,speculative,WEAK SHORT,41.0,bearish,bearish,41,-11.3,91,100,mixed,1.3,4.2,52.06,0.08,-4.2,-58.61,52.06,avoid_or_exit,,,2017-04-13,12.774922,2017-05-12,13.648801,6.8406,6.7787,-3.0725,7.0145,2.2856,4.08
IMOS,2017-08-16,3556,1,,1,long,speculative,WEAK BUY,46.4,bullish,bullish,69,15.5,93,100,mixed,-1.4,4.21,51.46,0.08,4.21,-51.46,61.44,consider_buying,-5.4,11.5,2017-08-17,12.552748,2017-09-15,13.796912,9.9115,11.1575,-2.0059,12.7434,1.7002,4.03
IMOS,2017-10-06,3592,1,,0,long,speculative,WEAK BUY,20.7,bullish,bullish,57,4.3,74,100,mixed,-1.1,1.42,59.17,0.02,1.42,-59.17,56.4,wait,,,2017-10-09,15.744627,2017-11-06,15.02627,-4.5626,-4.5626,-7.62,2.2107,1.6573,3.52
IMOS,2017-11-10,3617,1,,1,long,speculative,WEAK BUY,34.8,bullish,bullish,61,7.9,81,100,mixed,-1.6,4.49,50.34,0.09,4.49,-50.34,52.04,wait,,,2017-11-13,13.478468,2017-12-12,13.337757,-1.044,-3.0678,-3.7912,2.6923,3.6804,3.59
IMOS,2018-02-23,3687,1,,0,,,,,neutral,neutral,53,0.1,59,71,mixed,-1.0,,,,1.37,-51.04,55.37,wait,,,2018-02-26,12.900819,2018-03-26,12.041751,-6.659,-6.498,-8.0942,4.4776,-3.5365,3.5
