symbol,as_of,prior_bars,available,unavailable_reason,eligible,side,tier,signal,score,direction,analog_direction,probability_up,edge_points,evidence,agreement,grade,brier_skill,expected_move,adverse_move,reward_risk,typical,band_low,band_high,plan_action,stop_pct,target_pct,entry_date,entry_price,exit_date,exit_price,fwd_return,fwd_close_to_close,min_low_pct,max_high_pct,spy_fwd_return,runtime_s
FUND,2022-06-09,8570,1,,0,long,speculative,WEAK BUY,28.6,bullish,bullish,65,5.8,78,100,mixed,-4.3,1.26,11.78,0.11,1.26,-11.78,14.83,consider_buying,-7.1,7.9,2022-06-10,6.52683,2022-07-12,5.683432,-12.922,-11.4898,-13.8533,0.1164,-3.1415,8.01
FUND,2022-06-10,8571,1,,0,long,speculative,WEAK BUY,33.7,bullish,bullish,68,8.4,86,100,mixed,-4.3,1.26,11.59,0.11,1.26,-11.59,16.18,wait,,,2022-06-13,6.336876,2022-07-13,5.8202,-8.1535,-8.3732,-11.5108,0.0,0.1623,7.61
FUND,2022-06-13,8572,1,,0,,,,,neutral,neutral,63,2.1,67,100,mixed,-1.8,,,,3.63,-9.79,15.58,wait,,,2022-06-14,6.116529,2022-07-14,5.69863,-6.8323,-6.8323,-8.323,0.0,0.7145,7.53
FUND,2025-03-10,9258,1,,1,long,speculative,WEAK BUY,43.6,bullish,bullish,61,6.6,81,100,mixed,0.6,1.95,2.14,0.9,1.95,-2.14,6.53,wait,,,2025-03-11,6.55796,2025-04-08,5.905287,-9.9524,-10.5691,-12.762,5.6409,-10.9808,7.89
FUND,2025-03-11,9259,1,,0,,,,,neutral,neutral,61,2.4,68,100,mixed,-2.9,,,,1.52,-4.65,6.91,wait,,,2025-03-12,6.720778,2025-04-09,6.393556,-4.8688,-3.1747,-14.8754,3.0816,-2.1167,8.22
FUND,2025-03-12,9260,1,,0,,,,,neutral,neutral,59,-0.0,61,100,mixed,-4.3,,,,0.5,-3.98,5.19,wait,,,2025-03-13,6.603188,2025-04-10,6.172452,-6.5231,-6.5231,-13.3595,4.9173,-5.7892,8.13
FUND,2025-03-13,9261,1,,0,,,,,neutral,neutral,62,3.6,72,100,mixed,-4.3,,,,1.66,-1.54,5.66,wait,,,2025-03-14,6.605446,2025-04-11,6.329067,-4.1841,-3.0893,-13.3891,4.8814,-3.6978,8.09
FUND,2025-03-14,9262,1,,0,,,,,neutral,neutral,56,-2.5,69,100,mixed,-2.3,,,,1.68,-3.65,4.96,wait,,,2025-03-17,6.633084,2025-04-14,6.393556,-3.6111,-3.4771,-13.75,4.4444,-3.9177,8.21
FUND,2025-03-17,9263,1,,1,long,speculative,WEAK BUY,54.6,bullish,bullish,67,13.0,95,100,mixed,-1.6,2.07,2.75,0.75,2.07,-2.75,6.5,wait,,,2025-03-18,6.706785,2025-04-15,6.430407,-4.1209,-4.2524,-14.6978,3.2967,-4.5278,8.5
FLWS,2019-05-06,4971,1,,0,,,,,neutral,neutral,49,-4.0,73,100,mixed,-1.2,,,,0.0,-23.85,22.69,wait,,,2019-05-07,20.24,2019-06-05,18.75,-7.3617,-7.6809,-13.1917,3.4091,-2.478,7.41
FLWS,2019-05-07,4972,1,,0,,,,,neutral,neutral,50,-3.5,71,100,mixed,-0.4,,,,0.0,-21.72,16.84,wait,,,2019-05-08,20.389999,2019-06-06,18.83,-7.6508,-7.8316,-13.8303,0.2452,-0.9495,7.35
FLWS,2019-05-08,4973,1,,0,,,,,neutral,neutral,57,3.4,71,100,mixed,-0.4,,,,1.1,-24.03,20.9,wait,,,2019-05-09,20.02,2019-06-07,18.83,-5.9441,-6.5509,-12.2378,0.8492,0.8485,7.43
FLWS,2019-05-09,4974,1,,1,long,speculative,WEAK BUY,27.8,bullish,bullish,58,5.1,76,100,mixed,-0.8,3.67,27.39,0.13,3.67,-27.39,25.86,wait,,,2019-05-10,19.23,2019-06-10,18.950001,-1.4561,-3.1186,-8.6323,1.8201,1.1729,7.99
FLWS,2019-05-10,4975,1,,1,long,speculative,WEAK BUY,27.1,bullish,bullish,58,4.7,75,100,mixed,-0.8,3.67,27.39,0.13,3.67,-27.39,25.86,wait,,,2019-05-13,18.9,2019-06-11,19.4,2.6455,0.5702,-7.037,2.6984,2.2944,7.44
FLWS,2019-05-13,4976,1,,0,,,,,neutral,neutral,52,-1.6,66,71,mixed,-0.8,,,,2.79,-27.62,24.74,wait,,,2019-05-14,18.9,2019-06-12,19.48,3.0688,3.1233,-7.037,3.4392,2.2696,7.46
FLWS,2022-06-06,5749,1,,1,long,speculative,WEAK BUY,33.2,bullish,bullish,63,10.5,87,100,weak,-6.8,4.67,14.75,0.32,4.67,-14.75,32.47,consider_buying,-10.2,18.1,2022-06-07,9.77,2022-07-07,10.25,4.913,2.5,-9.826,14.3296,-4.2709,8.08
FLWS,2022-06-07,5750,1,,1,long,speculative,WEAK BUY,32.6,bullish,bullish,58,6.5,75,100,weak,-7.8,4.58,8.83,0.52,4.58,-8.83,22.23,consider_buying,-14.3,17.1,2022-06-08,10.01,2022-07-08,10.05,0.3996,0.0996,-11.988,11.5884,-5.6969,8.24
FLWS,2022-06-08,5751,1,,0,,,,,neutral,neutral,55,1.5,60,100,weak,-5.6,,,,3.48,-11.5,23.69,wait,,,2022-06-09,10.0,2022-07-11,9.7,-3.0,-3.7698,-11.9,11.7,-5.7288,8.2
FLWS,2022-06-09,5752,1,,1,long,speculative,WEAK BUY,33.5,bullish,bullish,61,7.6,78,100,weak,-8.6,5.61,12.47,0.45,5.61,-12.47,21.42,consider_buying,-9.3,13.8,2022-06-10,9.78,2022-07-12,9.82,0.409,-2.5794,-9.9182,14.2127,-3.1415,8.22
FLWS,2022-06-10,5753,1,,1,long,speculative,WEAK BUY,56.4,bullish,bullish,66,12.4,91,100,weak,-8.6,10.45,10.53,0.99,10.45,-10.53,24.03,consider_buying,-10.2,17.1,2022-06-13,9.11,2022-07-13,10.06,10.4281,7.0213,-3.2931,22.6125,0.1623,8.29
FLWS,2022-06-13,5754,1,,1,long,speculative,WEAK BUY,62.1,bullish,bullish,67,14.7,91,100,weak,-7.8,10.2,7.64,1.24,10.2,-7.64,25.36,consider_buying,-10.2,20.5,2022-06-14,9.25,2022-07-14,10.01,8.2162,8.5683,-2.3784,20.7568,0.7145,8.57
FLWS,2025-03-10,6440,1,,1,long,speculative,WEAK BUY,46.9,bullish,bullish,60,4.7,75,100,mixed,-1.7,8.6,9.35,0.92,8.6,-9.35,19.24,consider_buying,-14.5,19.2,2025-03-11,6.58,2025-04-08,5.06,-23.1003,-22.9833,-24.6201,0.304,-10.9808,6.85
FLWS,2025-03-11,6441,1,,1,long,speculative,WEAK BUY,67.4,bullish,bullish,68,14.3,95,100,mixed,-2.4,13.04,13.07,1.0,13.04,-13.07,28.64,consider_buying,-11.5,21.7,2025-03-12,6.44,2025-04-09,5.68,-11.8012,-10.5512,-22.9814,2.0186,-2.1167,3.79
FLWS,2025-03-12,6442,1,,1,long,speculative,WEAK BUY,52.1,bullish,bullish,65,11.0,93,100,mixed,-2.3,8.6,15.2,0.57,8.6,-15.2,25.03,consider_buying,-11.5,21.4,2025-03-13,6.57,2025-04-10,5.33,-18.8737,-18.3767,-24.5053,0.0,-5.7892,7.0
FLWS,2025-03-13,6443,1,,1,long,speculative,WEAK BUY,56.9,bullish,bullish,66,11.9,95,100,mixed,-2.3,8.6,11.8,0.73,8.6,-11.8,27.37,consider_buying,-11.5,21.1,2025-03-14,6.1,2025-04-11,5.28,-13.4426,-12.4378,-18.6885,2.623,-3.6978,7.16
FLWS,2025-03-14,6444,1,,1,long,moderate,BUY,71.5,bullish,bullish,71,17.1,95,100,mixed,-2.9,11.23,8.58,1.25,11.23,-8.58,27.37,consider_buying,-12.1,21.7,2025-03-17,5.79,2025-04-14,5.32,-8.1174,-8.9041,-14.3351,8.1174,-3.9177,7.26
FLWS,2025-03-17,6445,1,,1,long,moderate,BUY,79.0,bullish,bullish,74,19.5,95,100,mixed,-2.6,17.29,2.81,2.02,17.29,-2.81,31.48,consider_buying,-5.3,26.3,2025-03-18,5.5,2025-04-15,5.48,-0.3636,-0.9042,-9.8182,13.8182,-4.5278,7.15
GASS,2019-05-06,3417,1,,0,short,speculative,WEAK SHORT,34.8,bearish,bearish,40,-8.7,87,100,mixed,-4.6,3.16,17.78,0.18,-3.16,-17.89,17.78,avoid_or_exit,,,2019-05-07,3.37,2019-06-05,3.39,0.5935,0.5935,-8.0119,3.2641,-2.478,5.72
GASS,2019-05-07,3418,1,,0,short,speculative,WEAK SHORT,36.4,bearish,bearish,39,-9.0,88,100,mixed,-4.6,2.66,13.54,0.2,-2.66,-15.3,13.54,avoid_or_exit,,,2019-05-08,3.33,2019-06-06,3.38,1.5015,3.0488,-6.9069,4.5045,-0.9495,5.41
GASS,2019-05-08,3419,1,,0,short,speculative,WEAK SHORT,41.7,bearish,bearish,31,-17.7,91,100,weak,-6.3,3.16,11.88,0.27,-3.16,-15.32,11.88,avoid_or_exit,,,2019-05-09,3.33,2019-06-07,3.3,-0.9009,-0.3021,-6.9069,4.5045,0.8485,5.36
GASS,2019-05-09,3420,1,,0,short,speculative,WEAK SHORT,41.4,bearish,bearish,30,-18.1,91,100,weak,-6.6,4.39,15.42,0.28,-4.39,-15.32,15.42,avoid_or_exit,,,2019-05-10,3.24,2019-06-10,3.33,2.7778,2.7778,-4.321,7.4074,1.1729,5.3
GASS,2019-05-10,3421,1,,0,short,speculative,WEAK SHORT,28.5,bearish,bearish,41,-7.4,78,100,weak,-6.6,3.16,11.88,0.27,-3.16,-15.3,11.88,avoid_or_exit,,,2019-05-13,3.2,2019-06-11,3.36,5.0,4.0248,-3.125,8.75,2.2944,5.74
GASS,2019-05-13,3422,1,,0,short,speculative,WEAK SHORT,42.1,bearish,bearish,38,-10.7,93,100,mixed,-4.9,3.16,12.31,0.26,-3.16,-16.93,12.31,avoid_or_exit,,,2019-05-14,3.17,2019-06-12,3.33,5.0473,7.074,-0.6309,9.7792,2.2696,5.87
GASS,2022-06-06,4195,1,,0,short,speculative,WEAK SHORT,61.2,bearish,bearish,29,-17.8,95,100,mixed,1.6,6.05,7.79,0.78,-6.05,-17.19,7.79,avoid_or_exit,,,2022-06-07,3.7,2022-07-07,2.65,-28.3784,-28.3784,-32.7027,12.973,-4.2709,6.88
GASS,2022-06-07,4196,1,,0,short,speculative,WEAK SHORT,62.1,bearish,bearish,32,-14.6,95,100,mixed,1.6,6.91,8.46,0.82,-6.91,-17.4,8.46,avoid_or_exit,,,2022-06-08,4.08,2022-07-08,2.7,-33.8235,-33.6609,-38.9706,2.451,-5.6969,7.01
GASS,2022-06-08,4197,1,,0,short,speculative,WEAK SHORT,64.0,bearish,bearish,31,-15.4,95,100,mixed,0.6,7.29,7.79,0.94,-7.29,-17.4,7.79,avoid_or_exit,,,2022-06-09,3.4,2022-07-11,2.53,-25.5882,-29.1317,-27.3529,22.9412,-5.7288,6.91
GASS,2022-06-09,4198,1,,0,short,speculative,WEAK SHORT,63.3,bearish,bearish,28,-18.3,95,100,mixed,0.6,7.29,7.69,0.95,-7.29,-23.12,7.69,avoid_or_exit,,,2022-06-10,3.54,2022-07-12,2.41,-31.9209,-31.9209,-33.0508,18.0791,-3.1415,7.03
GASS,2022-06-10,4199,1,,0,short,speculative,WEAK SHORT,63.2,bearish,bearish,27,-20.2,95,100,mixed,0.4,7.29,7.79,0.94,-7.29,-23.12,7.79,avoid_or_exit,,,2022-06-13,3.58,2022-07-13,2.5,-30.1676,-30.1676,-33.7989,16.7598,0.1623,7.25
GASS,2022-06-13,4200,1,,0,short,speculative,WEAK SHORT,62.2,bearish,bearish,27,-19.7,95,100,mixed,0.4,6.91,7.79,0.89,-6.91,-23.12,7.79,avoid_or_exit,,,2022-06-14,3.77,2022-07-14,2.46,-34.748,-33.5135,-37.1353,10.8753,0.7145,6.69
GASS,2025-03-10,4886,1,,1,short,speculative,WEAK SHORT,55.3,bearish,bearish,34,-13.7,95,100,mixed,-3.8,5.69,10.35,0.55,-5.69,-16.5,10.35,avoid_or_exit,,,2025-03-11,5.49,2025-04-08,5.0,-8.9253,-7.7491,-10.7468,9.2896,-10.9808,4.88
GASS,2025-03-11,4887,1,,1,short,speculative,WEAK SHORT,34.6,bearish,bearish,40,-7.7,84,100,mixed,-1.3,1.77,10.62,0.17,-1.77,-16.5,10.62,avoid_or_exit,,,2025-03-12,5.55,2025-04-09,5.19,-6.4865,-6.1483,-11.7117,8.1081,-2.1167,4.88
GASS,2025-03-12,4888,1,,0,,,,,neutral,neutral,45,-2.6,69,100,mixed,-1.3,,,,-0.66,-14.36,14.71,wait,,,2025-03-13,5.61,2025-04-10,5.02,-10.5169,-10.1968,-12.656,6.9519,-5.7892,7.04
GASS,2025-03-13,4889,1,,0,long,speculative,WEAK BUY,23.5,bullish,bullish,53,4.8,75,100,mixed,-1.4,0.88,14.36,0.06,0.88,-14.36,10.62,wait,,,2025-03-14,5.54,2025-04-11,5.17,-6.6787,-7.1813,-11.5523,8.3032,-3.6978,7.06
GASS,2025-03-14,4890,1,,0,,,,,neutral,neutral,47,-1.4,65,71,mixed,-1.4,,,,-2.06,-14.49,10.62,wait,,,2025-03-17,5.55,2025-04-14,5.05,-9.009,-9.009,-11.7117,8.1081,-3.9177,7.0
GASS,2025-03-17,4891,1,,0,,,,,neutral,neutral,50,2.3,68,71,mixed,-1.4,,,,0.6,-12.51,14.71,wait,,,2025-03-18,5.7,2025-04-15,5.08,-10.8772,-10.2473,-14.0351,5.2632,-4.5278,7.03
UEIC,2019-05-06,6604,1,,1,short,speculative,WEAK SHORT,42.6,bearish,bearish,37,-19.2,95,100,mixed,0.4,2.5,19.93,0.13,-2.5,-26.93,19.93,avoid_or_exit,,,2019-05-07,44.720001,2019-06-05,37.32,-16.5474,-17.6704,-19.5886,2.1914,-2.478,7.56
UEIC,2019-05-07,6605,1,,1,short,speculative,WEAK SHORT,40.2,bearish,bearish,37,-18.1,95,100,mixed,-3.6,1.59,19.13,0.08,-1.59,-27.22,19.13,avoid_or_exit,,,2019-05-08,44.290001,2019-06-06,36.540001,-17.4983,-17.5541,-19.6207,1.5805,-0.9495,7.52
UEIC,2019-05-08,6606,1,,1,short,speculative,WEAK SHORT,40.2,bearish,bearish,34,-19.9,95,100,mixed,-2.7,1.59,18.68,0.09,-1.59,-26.02,18.68,avoid_or_exit,,,2019-05-09,43.959999,2019-06-07,36.619999,-16.697,-17.0743,-19.0173,0.364,0.8485,7.78
UEIC,2019-05-09,6607,1,,1,short,speculative,WEAK SHORT,40.2,bearish,bearish,30,-23.5,95,100,mixed,-2.7,1.59,19.88,0.08,-1.59,-24.89,19.88,avoid_or_exit,,,2019-05-10,43.720001,2019-06-10,41.669998,-4.6889,-4.9064,-18.5727,0.6404,1.1729,8.17
UEIC,2019-05-10,6608,1,,1,short,speculative,WEAK SHORT,42.9,bearish,bearish,34,-20.1,95,100,mixed,-4.6,2.67,20.52,0.13,-2.67,-24.89,20.52,avoid_or_exit,,,2019-05-13,42.5,2019-06-11,40.43,-4.8706,-6.7789,-16.2353,3.5294,2.2944,8.14
UEIC,2019-05-13,6609,1,,0,,,,,neutral,neutral,53,-4.4,74,71,mixed,0.2,,,,0.52,-30.01,22.25,wait,,,2019-05-14,42.459999,2019-06-12,41.07,-3.2737,-2.7699,-16.1564,3.6269,2.2696,8.19
UEIC,2022-06-06,7382,1,,1,long,speculative,WEAK BUY,44.4,bullish,bullish,69,14.5,95,100,mixed,-4.6,3.16,15.4,0.21,3.16,-15.4,22.02,wait,,,2022-06-07,26.809999,2022-07-07,25.73,-4.0283,-5.0904,-10.1455,5.1846,-4.2709,8.27
UEIC,2022-06-07,7383,1,,1,long,speculative,WEAK BUY,47.9,bullish,bullish,69,14.6,95,100,mixed,-4.0,3.6,13.03,0.28,3.6,-13.03,20.84,consider_buying,-8.7,12.6,2022-06-08,27.530001,2022-07-08,25.68,-6.7199,-6.5502,-12.4955,2.4337,-5.6969,8.52
UEIC,2022-06-08,7384,1,,1,long,speculative,WEAK BUY,43.1,bullish,bullish,70,14.3,95,100,mixed,-3.7,3.16,23.84,0.13,3.16,-23.84,31.34,consider_buying,-8.7,10.5,2022-06-09,27.459999,2022-07-11,24.16,-12.0175,-11.8891,-12.3088,2.6948,-5.7288,7.88
UEIC,2022-06-09,7385,1,,1,long,speculative,WEAK BUY,30.4,bullish,bullish,63,7.4,83,100,mixed,-2.5,2.91,23.41,0.12,2.91,-23.41,30.42,wait,,,2022-06-10,27.290001,2022-07-12,24.700001,-9.4907,-10.1491,-11.7626,3.3346,-3.1415,4.96
UEIC,2022-06-10,7386,1,,0,,,,,neutral,neutral,59,3.5,71,100,mixed,-2.5,,,,1.64,-25.03,28.74,wait,,,2022-06-13,25.99,2022-07-13,24.52,-5.656,-7.3318,-7.349,8.5033,0.1623,5.25
UEIC,2022-06-13,7387,1,,1,long,speculative,WEAK BUY,42.2,bullish,bullish,65,13.2,91,100,weak,-6.4,6.51,20.74,0.31,6.51,-20.74,28.51,wait,,,2022-06-14,26.27,2022-07-14,23.780001,-9.4785,-8.714,-11.3437,7.3468,0.7145,7.25
UEIC,2025-03-10,8073,1,,1,short,speculative,WEAK SHORT,23.3,bearish,bearish,48,-5.5,77,71,mixed,-2.3,2.11,18.2,0.12,-2.11,-15.12,18.2,avoid_or_exit,,,2025-03-11,7.0,2025-04-08,4.92,-29.7143,-29.1066,-35.5714,3.7143,-10.9808,7.23
UEIC,2025-03-11,8074,1,,0,,,,,neutral,neutral,52,-4.3,74,71,mixed,-1.5,,,,1.59,-10.34,16.79,wait,,,2025-03-12,6.92,2025-04-09,5.21,-24.711,-24.3832,-34.8266,3.1792,-2.1167,7.16
UEIC,2025-03-12,8075,1,,0,,,,,neutral,neutral,57,4.0,68,100,weak,-5.6,,,,5.94,-9.11,18.87,wait,,,2025-03-13,6.98,2025-04-10,4.93,-29.3696,-29.3696,-35.3868,1.7192,-5.7892,7.2
UEIC,2025-03-13,8076,1,,1,long,speculative,WEAK BUY,35.4,bullish,bullish,61,7.7,78,100,weak,-5.6,4.74,9.11,0.52,4.74,-9.11,18.87,wait,,,2025-03-14,6.9,2025-04-11,4.98,-27.8261,-27.8261,-34.6377,2.8985,-3.6978,7.17
UEIC,2025-03-14,8077,1,,1,long,speculative,WEAK BUY,46.1,bullish,bullish,62,9.0,88,100,mixed,-4.6,4.74,8.88,0.53,4.74,-8.88,18.87,wait,,,2025-03-17,6.85,2025-04-14,5.23,-23.6496,-24.2029,-34.1606,3.2117,-3.9177,7.14
UEIC,2025-03-17,8078,1,,1,long,speculative,WEAK BUY,52.2,bullish,bullish,72,22.8,91,100,weak,-5.9,6.28,8.61,0.73,6.28,-8.61,21.29,consider_buying,-9.0,13.5,2025-03-18,6.91,2025-04-15,5.06,-26.7728,-26.5602,-34.7323,1.5919,-4.5278,7.11
CASH,2019-05-06,6453,1,,0,,,,,neutral,neutral,50,-9.0,82,100,weak,-7.7,,,,-0.05,-22.87,27.87,wait,,,2019-05-07,25.004379,2019-06-05,26.320402,5.2632,3.9755,-2.7864,7.469,-2.478,8.02
CASH,2019-05-07,6454,1,,0,,,,,neutral,neutral,55,-4.5,69,71,weak,-7.7,,,,1.35,-22.48,23.99,wait,,,2019-05-08,24.94633,2019-06-06,26.301052,5.4305,4.8207,-2.5601,7.7191,-0.9495,7.96
CASH,2019-05-08,6455,1,,0,long,speculative,WEAK BUY,17.3,bullish,bullish,63,4.7,70,100,weak,-6.4,2.9,30.51,0.1,2.9,-30.51,28.15,wait,,,2019-05-09,24.365727,2019-06-07,26.494932,8.7385,7.8816,-0.2383,10.2859,0.8485,7.96
CASH,2019-05-09,6456,1,,0,,,,,neutral,neutral,59,-0.2,57,100,weak,-6.4,,,,2.56,-30.51,33.31,wait,,,2019-05-10,25.42048,2019-06-10,26.60158,4.6463,5.0863,-1.5226,6.3242,1.1729,8.07
CASH,2019-05-10,6457,1,,0,,,,,neutral,neutral,59,0.6,58,100,weak,-6.3,,,,3.92,-28.83,27.64,wait,,,2019-05-13,25.584978,2019-06-11,26.533718,3.7082,1.7079,-2.1558,5.6406,2.2944,8.05
CASH,2019-05-13,6458,1,,1,long,speculative,WEAK BUY,33.4,bullish,bullish,70,11.6,90,100,weak,-8.3,3.98,22.82,0.17,3.98,-22.82,32.66,consider_buying,-10.2,13.1,2019-05-14,25.294678,2019-06-12,26.843937,6.1248,6.0843,-1.0329,7.4279,2.2696,8.41
CASH,2022-06-06,7231,1,,0,,,,,neutral,neutral,57,0.5,57,100,weak,-5.7,,,,2.57,-28.66,26.85,wait,,,2022-06-07,40.650858,2022-07-07,40.285446,-0.8989,-2.3889,-11.6703,1.9142,-4.2709,6.49
CASH,2022-06-07,7232,1,,0,,,,,neutral,neutral,63,2.6,69,100,mixed,-3.1,,,,3.04,-20.42,23.11,wait,,,2022-06-08,40.620747,2022-07-08,40.492542,-0.3156,-1.4402,-11.6048,1.6994,-5.6969,3.9
CASH,2022-06-08,7233,1,,1,long,speculative,WEAK BUY,25.7,bullish,bullish,62,5.8,73,100,weak,-5.9,5.42,25.36,0.21,5.42,-25.36,23.02,consider_buying,-8.9,10.6,2022-06-09,40.522124,2022-07-11,40.01918,-1.2412,-1.6957,-11.3896,1.9469,-5.7288,6.97
CASH,2022-06-09,7234,1,,0,,,,,neutral,neutral,60,3.2,71,100,mixed,-4.3,,,,3.68,-26.68,20.07,wait,,,2022-06-10,38.224327,2022-07-12,39.900829,4.386,2.0686,-6.063,8.0753,-3.1415,7.05
CASH,2022-06-10,7235,1,,1,long,speculative,WEAK BUY,23.6,bullish,bullish,61,4.5,74,100,mixed,-4.3,2.46,26.53,0.09,2.46,-26.53,22.39,wait,,,2022-06-13,36.971887,2022-07-13,39.052715,5.6281,2.8571,-2.8808,11.7364,0.1623,7.1
CASH,2022-06-13,7236,1,,0,,,,,neutral,neutral,58,-1.2,59,100,weak,-6.2,,,,3.5,-24.35,20.69,wait,,,2022-06-14,36.735201,2022-07-14,37.71151,2.6577,3.4072,-2.2551,12.4564,0.7145,7.04
CASH,2025-03-10,7922,1,,0,,,,,neutral,neutral,50,-5.9,78,100,mixed,-3.8,,,,-0.3,-9.81,10.67,wait,,,2025-03-11,71.233738,2025-04-08,67.336205,-5.4715,-4.9932,-9.8096,8.3965,-10.9808,7.09
CASH,2025-03-11,7923,1,,1,short,speculative,WEAK SHORT,51.9,bearish,bearish,42,-16.1,95,100,mixed,-1.0,2.47,8.39,0.29,-2.47,-11.08,8.39,avoid_or_exit,,,2025-03-12,70.576289,2025-04-09,70.107407,-0.6644,0.284,-8.9694,9.4062,-2.1167,7.08
CASH,2025-03-12,7924,1,,0,,,,,neutral,neutral,54,-4.3,74,71,mixed,-2.8,,,,1.28,-9.63,10.14,wait,,,2025-03-13,71.383356,2025-04-10,66.987312,-6.1584,-5.79,-9.9986,8.1693,-5.7892,7.04
CASH,2025-03-13,7925,1,,0,,,,,neutral,neutral,57,-1.5,66,79,mixed,-2.8,,,,0.1,-9.63,10.64,wait,,,2025-03-14,70.386521,2025-04-11,67.575439,-3.9938,-3.0741,-8.724,9.7012,-3.6978,7.11
CASH,2025-03-14,7926,1,,0,short,speculative,WEAK SHORT,44.6,bearish,bearish,48,-11.0,93,100,mixed,-4.9,1.29,6.94,0.19,-1.29,-9.63,6.94,avoid_or_exit,,,2025-03-17,71.552817,2025-04-14,69.170387,-3.3296,-3.491,-10.2118,7.9131,-3.9177,7.02
CASH,2025-03-17,7927,1,,0,,,,,neutral,neutral,54,-4.8,75,71,mixed,-4.2,,,,1.12,-7.86,7.89,wait,,,2025-03-18,72.310414,2025-04-15,70.097435,-3.0604,-2.3876,-11.1525,6.7825,-4.5278,7.1
FOXF,2019-05-06,1445,1,,0,,,,,neutral,neutral,59,-6.5,59,100,mixed,-4.2,,,,4.01,-5.27,12.29,wait,,,2019-05-07,75.970001,2019-06-05,70.040001,-7.8057,-8.8377,-14.3478,0.4344,-2.478,0.91
FOXF,2019-05-07,1446,1,,0,,,,,neutral,neutral,61,-3.9,51,100,mixed,-4.2,,,,2.28,-5.27,12.01,wait,,,2019-05-08,74.550003,2019-06-06,69.959999,-6.1569,-6.6453,-12.7163,2.1596,-0.9495,0.91
FOXF,2019-05-08,1447,1,,0,,,,,neutral,neutral,63,-1.7,45,100,mixed,-4.4,,,,4.83,-4.99,12.29,wait,,,2019-05-09,73.419998,2019-06-07,71.5,-2.6151,-3.7426,-11.3729,3.732,0.8485,0.91
FOXF,2019-05-09,1448,1,,0,,,,,neutral,neutral,69,3.5,50,100,mixed,-4.4,,,,6.26,-3.66,15.37,wait,,,2019-05-10,74.349998,2019-06-10,72.529999,-2.4479,-2.7618,-12.4815,2.4344,1.1729,0.92
FOXF,2019-05-10,1449,1,,0,,,,,neutral,neutral,64,-1.0,43,100,mixed,-4.4,,,,5.55,-4.34,14.12,wait,,,2019-05-13,74.150002,2019-06-11,72.099998,-2.7647,-5.0691,-12.2455,0.8901,2.2944,0.91
FOXF,2019-05-13,1450,1,,1,long,moderate,BUY,58.3,bullish,bullish,72,7.3,61,100,mixed,-4.4,8.29,0.0,2.29,8.29,0.0,14.46,consider_buying,-5.6,14.6,2019-05-14,71.519997,2019-06-12,73.510002,2.7824,3.346,-9.0185,4.6001,2.2696,0.9
FOXF,2022-06-06,2223,1,,1,long,speculative,WEAK BUY,26.8,bullish,bullish,63,4.9,67,100,mixed,-2.6,3.97,16.44,0.24,3.97,-16.44,29.66,consider_buying,-9.3,13.8,2022-06-07,83.75,2022-07-07,89.029999,6.3045,4.7535,-17.2776,6.9254,-4.2709,2.72
FOXF,2022-06-07,2224,1,,0,,,,,neutral,neutral,61,2.6,60,100,mixed,-2.5,,,,2.47,-16.44,21.29,wait,,,2022-06-08,85.330002,2022-07-08,88.589996,3.8205,3.4446,-18.8093,5.6369,-5.6969,2.71
FOXF,2022-06-08,2225,1,,0,,,,,neutral,neutral,61,2.5,60,100,mixed,-2.5,,,,0.7,-16.9,21.38,wait,,,2022-06-09,85.849998,2022-07-11,86.849998,1.1648,0.1846,-19.3011,4.9971,-5.7288,2.7
FOXF,2022-06-09,2226,1,,0,,,,,neutral,neutral,62,3.9,64,100,mixed,-2.5,,,,2.67,-15.55,25.4,wait,,,2022-06-10,84.260002,2022-07-12,87.910004,4.3318,2.0193,-17.7783,7.6549,-3.1415,2.75
FOXF,2022-06-10,2227,1,,1,long,speculative,WEAK BUY,24.8,bullish,bullish,64,5.8,64,100,weak,-5.4,5.43,15.55,0.35,5.43,-15.55,25.76,consider_buying,-7.2,16.2,2022-06-13,80.540001,2022-07-13,88.940002,10.4296,6.2859,-13.9806,12.6273,0.1623,2.71
FOXF,2022-06-13,2228,1,,0,,,,,neutral,neutral,62,3.9,59,100,weak,-5.3,,,,3.15,-20.5,24.85,wait,,,2022-06-14,78.300003,2022-07-14,85.879997,9.6807,10.6558,-11.5198,15.8493,0.7145,2.74
FOXF,2025-03-10,2914,1,,0,,,,,neutral,neutral,50,-4.1,65,100,weak,-5.3,,,,-0.07,-28.37,34.84,wait,,,2025-03-11,26.58,2025-04-08,18.370001,-30.8879,-30.8098,-32.2423,0.4515,-10.9808,4.44
FOXF,2025-03-11,2915,1,,0,short,speculative,WEAK SHORT,7.6,bearish,bearish,50,-4.1,62,71,weak,-5.3,1.01,30.03,0.03,-1.01,-25.58,30.03,avoid_or_exit,,,2025-03-12,24.809999,2025-04-09,21.969999,-11.447,-11.304,-27.6501,5.7638,-2.1167,4.4
FOXF,2025-03-12,2916,1,,0,,,,,neutral,neutral,51,-3.7,61,71,weak,-5.3,,,,-1.01,-25.58,32.76,wait,,,2025-03-13,25.049999,2025-04-10,19.879999,-20.6387,-21.0798,-28.3433,4.7505,-5.7892,4.37
